submission_date,state,tot_cases,conf_cases,new_case,tot_death,conf_death,new_death
2021-07-18,CO,567785,527001,413,6880,6088,2
2022-01-03,GA,1887315,1464024,47436,31443,26425,0
2020-10-08,HI,13110,0,0,164,0,1
2020-01-29,MA,0,0,0,0,0,0
2021-03-13,AK,58010,0,169,331,0,0
2022-02-12,WV,474712,376723,1784,5992,0,0
2020-03-19,AK,11,0,3,1,0,0
2020-01-26,CO,0,0,0,0,0,0
2020-08-26,AR,58023,0,649,732,0,21
2022-01-08,KS,566062,433332,0,7096,0,0
2020-11-30,AR,157359,0,1112,2502,0,32
2021-02-03,FL,1714049,0,7508,29113,0,180
2021-01-24,MA,500037,475925,3944,14318,14027,60
2021-06-24,HI,36157,0,53,510,0,0
2020-03-11,HI,2,0,0,0,0,0
2022-01-31,FL,5576105,0,19948,67608,0,183
2020-03-10,AK,0,0,0,0,0,0
2021-10-31,HI,81586,0,125,908,0,9
2020-03-09,GA,26,26,9,0,0,0
2020-01-31,KS,0,0,0,0,0,0
2020-11-18,CO,185859,174876,5274,2651,2207,43
2020-07-16,HI,1309,0,23,22,0,0
2021-10-11,AR,503089,0,217,8132,0,12
2020-07-11,AR,27864,0,1061,319,0,6
2022-01-18,UT,790216,790216,39882,3979,3821,28
2021-02-21,HI,27075,0,64,428,0,1
2021-04-27,KS,308187,249126,322,4970,0,0
2020-12-09,AK,37827,0,573,242,0,2
2020-04-24,KS,2777,2777,295,111,0,-1
2020-10-09,UT,83290,83290,1343,505,501,4
2020-02-21,OK,8,0,3,0,0,0
2021-08-25,AR,441246,0,2781,6774,0,25
2020-02-15,KS,0,0,0,0,0,0
2020-09-18,GA,317825,301043,2207,6537,6537,63
2020-03-30,FL,5609,0,851,151,0,22
2021-09-20,FL,3528581,0,7109,56327,0,222
2021-03-14,HI,28268,0,50,448,0,1
2021-02-14,KS,286102,233686,0,4364,0,0
2021-02-04,UT,351273,351273,1273,1711,1662,14
2021-04-01,TX,2786642,0,3337,48773,0,49
2021-11-02,GA,1637398,1266216,1073,29240,24921,66
2020-06-26,MA,103071,103071,149,8053,7853,21
2020-12-30,HI,20851,0,104,283,0,0
2021-12-06,FL,3729205,0,1774,61923,0,26
2020-07-14,OK,30171,0,1105,501,499,5
2022-01-05,GA,1928942,1493254,24024,31521,26472,27
2021-08-08,AR,404277,0,1369,6301,0,11
2021-11-17,WV,285135,221637,970,4698,0,22
2021-08-20,OK,527364,412286,2988,7764,6619,23
2021-02-18,AR,314445,0,253,5323,0,10
2022-01-13,KS,601859,458066,0,7141,0,0
2021-11-05,KS,440303,346466,2107,6495,0,47
2021-10-06,KS,415431,329394,1156,6106,0,35
2021-07-22,KS,326497,262743,769,5218,0,0
2021-12-05,FL,3727431,0,1329,61897,0,26
2020-02-18,AR,0,0,0,0,0,0
2020-04-08,HI,458,0,9,5,0,0
2021-07-12,CO,564784,524468,262,6853,6049,0
2021-09-04,AK,87113,0,515,435,0,0
2021-03-16,AK,58317,0,105,331,0,0
2020-06-17,TX,96335,0,3129,2446,0,39
2021-10-31,UT,549882,549882,0,3208,3092,0
2021-03-28,HI,29528,0,102,459,0,0
2021-07-07,OK,460131,362721,456,7407,6313,1
2021-05-02,AR,336105,0,137,5743,0,2
2021-09-20,CO,654587,604579,1094,7405,6573,13
2020-03-15,UT,21,0,15,0,0,0
2020-12-23,WV,75936,62419,1199,1194,0,23
2021-05-27,WV,161046,125979,269,2792,0,4
2020-11-16,KS,122741,108024,7234,1266,0,7
2020-06-16,AK,681,0,13,16,0,0
2020-04-14,KS,1477,0,101,71,0,9
2021-02-11,AK,54263,0,132,310,0,0
2020-11-22,UT,177176,177176,3197,793,776,6
2021-10-12,WV,254648,197214,753,3995,0,19
2021-01-09,AK,48571,0,374,297,0,1
2020-12-29,MA,361079,346423,4145,12473,12207,80
2020-12-21,HI,20025,0,132,280,0,0
2020-04-24,OK,3788,0,89,209,209,7
2021-02-03,AK,53116,0,176,308,0,0
2021-02-21,GA,985505,804812,1758,16744,14633,2
2020-11-07,AK,18381,0,607,128,0,3
2021-08-14,KS,348746,280226,818,5388,0,3
2021-05-26,AR,340698,0,183,5827,0,3
2020-02-07,TX,0,0,0,0,0,0
2020-04-01,WV,191,0,29,2,0,1
2021-03-21,HI,28834,0,71,451,0,1
2020-02-12,FL,0,0,0,0,0,0
2021-06-18,AR,345164,0,219,5870,0,1
2021-10-14,OK,631874,482566,1180,9447,7938,9
2020-04-27,MA,56462,56462,1524,3664,3563,162
2020-05-14,CO,21217,19116,439,1090,906,31
2021-10-27,TX,4207272,0,4498,69485,0,218
2022-02-28,OK,1020367,750033,0,12990,9379,0
2021-04-29,TX,2879712,0,3572,49913,0,39
2021-05-16,UT,402567,402567,242,2258,2191,0
2021-04-28,MA,686243,643428,1613,17588,17237,11
2021-07-16,HI,37455,0,137,520,0,1
2021-09-11,AK,91418,0,472,444,0,0
2020-07-27,UT,38915,38606,413,283,283,8
2021-10-30,AK,132645,0,0,699,0,0
2020-08-21,AK,4606,0,69,50,0,0
2022-02-18,WV,481818,382313,1126,6162,0,16
2021-05-04,AK,65762,0,84,342,0,0
2022-02-28,AK,231645,0,797,1130,0,0
2020-09-19,AK,6753,0,94,61,0,1
2020-12-08,UT,219971,219971,2333,972,955,23
2020-01-22,CO,0,0,0,0,0,0
2020-11-28,TX,1259657,0,4325,23898,0,177
2021-08-23,CO,604307,559615,1007,7078,6272,5
2021-11-01,HI,81650,0,64,908,0,0
2021-01-23,AK,51663,0,241,306,0,0
2020-08-13,GA,234964,226611,2816,4538,4538,82
2020-05-27,OK,6972,0,111,354,354,4
2021-02-10,MA,548946,521045,2050,15397,15087,68
2022-01-24,TX,5973164,0,38924,76904,0,29
2020-11-23,HI,17142,0,103,231,0,0
2022-01-06,MA,1250765,1159950,27411,20510,20051,46
2020-12-06,OK,240363,203116,2015,3289,3050,56
2020-03-21,UT,125,0,23,0,0,0
2020-03-09,TX,12,0,7,0,0,0
2021-01-21,AR,279220,0,3106,4496,0,55
2020-06-16,UT,15141,15141,315,146,146,2
2022-01-06,WV,347554,271882,4947,5392,0,20
2021-06-21,KS,316695,255403,54,5129,0,0
2020-12-15,AK,40876,0,272,262,0,3
2020-10-01,MA,132870,130461,754,9500,9286,14
2020-02-18,WV,0,0,0,0,0,0
2021-12-21,TX,4434762,0,11104,73918,0,53
2020-12-15,FL,1129456,0,11343,21189,0,116
2020-01-28,HI,0,0,0,0,0,0
2020-05-31,CO,26761,24234,305,1445,1140,2
2021-05-09,MA,697398,653190,858,17682,17330,15
2021-07-21,WV,165398,129199,139,2920,0,1
2021-03-13,HI,28218,0,156,447,0,1
2021-06-16,HI,35831,0,29,504,0,1
2021-11-20,FL,3703906,0,1229,61557,0,21
2020-05-19,UT,7595,7595,136,91,91,6
2021-02-05,FL,1731912,0,7343,29449,0,157
2021-08-02,AR,389280,0,844,6199,0,42
2022-01-31,UT,885523,885523,10272,4118,3955,11
2020-05-15,HI,628,0,2,17,0,0
2020-09-09,GA,299621,285388,2192,6128,6128,58
2020-06-27,TX,143366,0,5742,2987,0,83
2021-10-07,HI,78405,0,278,821,0,8
2021-02-10,CO,418588,393952,1196,5770,5055,24
2021-09-14,AK,93039,0,676,451,0,6
2020-04-20,FL,26084,0,745,1007,0,50
2021-03-10,CO,447601,419583,1027,6003,5269,6
2020-12-23,TX,1636458,0,23363,29260,0,241
2021-03-03,TX,2663414,0,7822,46753,0,115
2021-03-25,CO,463111,433364,1278,6082,5356,5
2020-08-26,WV,9540,9364,145,190,0,3
2021-07-09,MA,710830,664575,201,18011,17646,0
2021-08-24,HI,55165,0,557,562,0,1
2020-12-16,WV,66849,55536,1141,1039,0,27
2020-08-02,WV,6854,6713,119,117,0,1
2021-04-19,AK,63696,0,116,341,0,0
2020-11-25,HI,17298,0,100,233,0,2
2022-01-04,MA,1192549,1107768,18845,20410,19954,95
2021-03-01,GA,1008660,819730,2139,17376,15148,81
2022-02-23,MA,1666622,1535009,1036,23293,22578,136
2021-05-29,FL,2281943,0,1478,36925,0,40
2020-01-27,UT,0,0,0,0,0,0
2020-11-29,UT,193809,193809,1722,868,852,5
2021-04-22,OK,447408,353123,232,7241,6163,5
2021-02-20,AK,55392,0,136,318,0,3
2021-11-20,AK,142717,0,0,832,0,0
2021-10-30,AR,512994,0,464,8370,0,17
2021-02-19,MA,565794,536506,1818,15838,15520,50
2021-10-15,GA,1615699,1250673,1905,27774,23869,209
2021-04-11,AK,62488,0,97,341,0,0
2020-10-17,MA,142930,139903,584,9761,9541,20
2020-10-06,UT,79439,79439,716,488,484,6
2021-12-16,AR,541315,0,805,8913,0,12
2020-07-01,GA,84688,83056,3011,2827,2827,22
2021-08-17,WV,174818,135822,639,2990,0,2
2020-03-31,CO,2937,2649,329,69,69,18
2021-08-27,HI,57509,0,1017,579,0,9
2021-11-17,GA,1651952,1276020,1196,30027,25469,126
2020-12-11,KS,185294,158086,5491,2072,0,131
2020-11-10,FL,838911,0,5717,18300,0,68
2021-04-14,MA,664943,624666,2244,17436,17086,9
2022-02-26,TX,6545177,0,5061,83437,0,166
2022-01-31,AK,209564,0,4323,1052,0,0
2021-07-17,OK,465998,367222,600,7438,6336,9
2021-03-03,HI,27549,0,17,438,0,2
2022-02-28,GA,2465056,1911333,2393,35415,29726,99
2021-09-06,UT,472921,472921,1164,2677,2595,6
2020-10-28,TX,879994,0,5627,19101,0,123
2020-05-06,AR,3611,0,115,87,0,4
2020-10-27,AK,13780,0,388,105,0,3
2021-07-07,UT,417653,417653,394,2387,2316,2
2021-04-19,UT,392957,392957,200,2166,2105,2
2020-03-30,WV,145,0,21,1,0,0
2020-01-24,WV,0,0,0,0,0,0
2020-06-18,GA,60707,59891,1023,2605,2605,30
2020-12-05,AK,35449,0,885,229,0,6
2021-04-11,GA,1073792,862137,1092,19488,16982,0
2021-07-20,FL,2456405,0,11861,38734,0,80
2020-06-01,KS,10011,10011,292,217,0,9
2021-07-17,KS,323651,260541,266,5197,0,0
2020-12-01,OK,224834,191149,4902,3001,2809,53
2022-02-26,OK,1020367,750033,0,12990,9379,0
2022-02-03,AR,790223,0,4213,9733,0,43
2020-05-31,AK,463,0,28,13,0,1
2020-07-05,UT,25500,25276,498,185,185,4
2021-03-07,OK,435667,344428,248,7001,5956,10
2021-02-13,GA,962808,789070,3823,15850,13961,142
2020-04-14,UT,2453,0,61,20,0,2
2021-12-10,CO,854084,782008,2299,9627,8535,73
2020-01-26,HI,0,0,0,0,0,0
2020-03-05,UT,0,0,0,0,0,0
2020-06-17,KS,11681,11681,262,247,0,2
2021-04-14,TX,2830142,0,3336,49321,0,46
2020-08-13,UT,46155,45787,433,357,357,4
2021-11-09,GA,1643945,1270625,2909,29647,25189,164
2020-05-02,OK,4670,0,116,256,256,8
2020-09-17,CO,64424,59359,504,2006,1655,4
2020-02-29,TX,0,0,0,0,0,0
2021-09-12,AK,91890,0,472,444,0,0
2020-04-30,HI,607,0,1,16,0,0
2020-04-07,AK,213,0,22,7,0,0
2021-09-12,CO,640711,592141,1769,7292,6468,9
2021-06-22,HI,36066,0,18,510,0,0
2020-05-03,GA,26841,26829,284,1178,1178,4
2020-04-13,FL,20125,0,922,684,0,42
2020-04-19,OK,3312,0,89,166,166,7
2021-03-30,HI,29689,0,81,459,0,0
2020-04-18,UT,2946,0,141,25,0,2
2020-03-15,HI,10,0,3,0,0,0
2020-10-17,WV,19801,18903,221,399,0,3
2020-03-30,TX,2874,0,322,89,0,20
2021-08-08,FL,2789693,0,15419,41733,0,236
2022-01-23,AR,738638,0,3804,9510,0,12
2021-04-09,FL,2076655,0,6818,34435,0,39
2021-01-30,MA,521360,495599,4108,14768,14471,59
2021-03-20,AR,328547,0,274,5533,0,4
2021-02-02,CO,408349,384978,933,5650,4942,9
2021-05-12,CO,533904,497190,1242,6402,5636,31
2021-11-08,AR,516386,0,141,8508,0,11
2020-07-17,CO,39938,36692,587,1751,1419,6
2020-12-16,MA,304112,292316,5952,11637,11385,50
2020-04-15,WV,718,0,24,12,0,2
2021-04-20,UT,393272,393272,315,2174,2109,8
2022-02-04,CO,1270138,1159390,3695,11202,9870,8
2021-11-02,OK,646136,491170,0,10911,8324,0
2021-09-03,CO,624304,577398,2197,7194,6379,24
2022-02-10,AK,222608,0,0,1081,0,0
2020-02-14,OK,1,0,0,0,0,0
2021-05-25,WV,160587,125588,233,2782,0,7
2021-09-29,UT,506790,506790,1786,2920,2823,15
2020-11-12,MA,180189,174953,2648,10306,10080,24
2021-10-27,OK,642362,488706,0,10732,8188,0
2020-05-30,CO,26456,23936,488,1443,1138,7
2021-07-13,TX,3011214,0,3652,51519,0,0
2021-07-22,GA,1155208,916373,2144,21605,18655,12
2021-03-29,OK,441874,348978,213,7137,6069,4
2021-11-17,HI,83270,0,133,974,0,7
2020-11-07,WV,27578,25178,491,502,0,15
2022-02-25,AR,818121,0,323,10425,0,44
2020-10-05,MA,135462,132905,515,9553,9339,10
2021-02-03,HI,26000,0,68,411,0,4
2021-07-28,OK,478858,376301,1806,7498,6389,5
2021-02-26,UT,370084,370084,651,1907,1851,17
2021-06-10,HI,35522,0,61,502,0,0
2021-12-19,MA,1005470,933908,0,19829,19406,0
2020-06-10,UT,13048,13048,344,131,131,3
2021-05-11,OK,451064,355876,178,7280,6199,2
2021-05-12,WV,157215,123227,340,2748,0,14
2020-06-11,OK,9738,0,420,391,391,2
2021-12-19,CO,866477,793128,0,9862,8741,0
2020-08-09,KS,30638,29889,0,380,0,0
2020-08-08,UT,44090,43723,23,336,336,0
2021-08-16,AK,77343,0,334,395,0,0
2021-10-24,OK,639720,487012,0,10616,8108,0
2020-07-22,TX,351618,0,9879,7700,0,272
2020-12-23,UT,257697,257697,2612,1196,1174,23
2021-10-28,UT,548072,548072,1859,3190,3077,9
2021-04-24,MA,681570,639314,1563,17541,17190,10
2021-05-31,WV,161713,126422,142,2792,0,0
2020-09-07,MA,122791,121046,229,9151,8943,9
2020-02-28,CO,0,0,0,0,0,0
2020-08-18,GA,248712,239506,3226,4794,4794,67
2021-05-13,OK,451331,356090,140,7284,6203,1
2021-02-15,CO,424163,399024,631,5826,5106,2
2020-06-07,KS,10393,10393,0,232,0,0
2021-10-09,UT,521281,521281,1091,3001,2899,7
2022-01-17,FL,5174952,0,32713,64720,0,200
2021-02-24,OK,431712,341466,561,6854,5831,18
2021-11-10,GA,1644997,1271271,1052,29749,25255,102
2021-09-21,WV,225772,173959,1337,3441,0,17
2020-10-11,UT,85844,85844,1200,517,513,7
2020-04-14,TX,14624,0,718,483,0,32
2021-02-13,OK,426089,337499,909,6624,5646,24
2020-09-04,OK,67585,67089,1000,1079,1071,12
2021-08-27,WV,184682,142902,1328,3054,0,5
2021-07-04,WV,164211,128282,31,2899,0,0
2020-07-12,GA,117728,115245,2571,3001,3001,5
2021-11-23,AK,143598,0,144,834,0,2
2020-09-07,KS,46914,45352,1694,485,0,4
2020-08-23,CO,56141,52024,270,1918,1573,0
2021-07-29,WV,166748,130121,255,2944,0,5
2021-08-01,KS,334067,268938,567,5261,0,3
2021-06-06,TX,2953238,0,637,51065,0,23
2021-06-04,CO,551145,512781,614,6611,5832,8
2021-08-13,CO,590462,547109,1119,7032,6223,9
2020-07-20,FL,360859,0,9107,6541,0,199
2021-03-01,TX,2647845,0,3821,46538,0,136
2022-01-15,AK,172329,0,0,955,0,0
2021-04-17,AR,333407,0,221,5693,0,1
2021-05-26,MA,706027,660298,429,17841,17482,6
2020-07-04,AK,1114,0,49,18,0,0
2021-09-22,UT,497428,497428,1724,2841,2748,12
2021-08-06,UT,438479,438479,894,2494,2422,8
2021-11-25,MA,904407,841972,0,19329,18915,0
2021-05-08,FL,2227345,0,3204,35998,0,53
2021-03-09,FL,1914936,0,4863,32739,0,72
2020-10-14,UT,88963,88963,1144,527,523,5
2021-06-22,AR,346180,0,485,5884,0,8
2021-11-07,AK,136822,0,0,714,0,0
2021-06-23,AK,68179,0,34,367,0,1
2022-01-17,TX,5590444,0,68268,76000,0,4
2021-11-04,GA,1639896,1267762,1290,29393,25042,83
2020-10-08,OK,103749,96723,1391,1480,1459,14
2020-09-02,AK,5390,0,65,53,0,1
2020-02-06,CO,0,0,0,0,0,0
2020-12-25,WV,78836,64718,1597,1247,0,19
2020-05-18,AR,4813,0,54,100,0,2
2020-07-02,WV,3053,2949,74,93,0,0
2022-02-13,HI,226027,0,504,1250,0,4
2020-11-22,CO,209190,197456,4401,2806,2343,19
2020-06-27,HI,881,0,26,17,0,0
2021-06-29,AK,68339,0,39,367,0,0
2021-02-18,MA,563976,534827,2040,15788,15470,42
2021-04-25,AR,334706,0,64,5718,0,1
2020-04-10,WV,574,0,51,5,0,0
2020-10-27,HI,14715,0,62,214,0,3
2021-12-26,FL,3975520,0,28850,62408,0,37
2021-04-26,WV,151671,119387,289,2821,0,0
2021-04-09,WV,145299,114758,479,2737,0,2
2021-05-17,GA,1116008,890581,407,20506,17804,0
2021-03-25,FL,1991551,0,5909,33677,0,42
2020-08-16,CO,54035,50101,354,1896,1552,0
2021-07-09,OK,461293,363520,611,7411,6317,2
2022-02-13,WV,476060,377868,1348,5992,0,0
2021-05-24,UT,404625,404625,148,2292,2222,2
2021-08-28,WV,186293,144070,1611,3064,0,10
2020-08-08,OK,47671,0,634,753,748,9
2021-03-23,WV,138429,110030,327,2613,0,1
2020-06-07,TX,74978,0,1425,2096,0,18
2021-05-18,WV,158888,124379,245,2763,0,1
2020-05-02,KS,4746,4746,297,131,0,1
2022-01-28,MA,1598451,1473496,8149,21909,21336,70
2021-11-28,AK,144692,0,0,847,0,0
2021-10-22,AR,509559,0,622,8255,0,18
2020-10-29,OK,130543,118471,1578,1896,1835,31
2021-07-21,TX,3039980,0,5017,51709,0,33
2021-04-05,WV,143733,113618,277,2696,0,1
2021-10-10,AR,502872,0,467,8120,0,9
2020-10-11,GA,352587,329997,1218,7416,7416,23
2021-10-08,MA,823485,768466,1824,18746,18358,17
2020-07-14,WV,4407,4289,94,97,0,0
2020-09-19,CO,65695,60538,648,2013,1662,4
2020-10-18,CO,88017,81076,1052,2176,1796,0
2021-12-28,TX,4531151,0,14795,74330,0,68
2020-04-21,UT,3369,3369,110,34,34,2
2020-12-17,AR,194543,0,3039,3112,0,38
2020-05-12,OK,5515,0,124,301,301,4
2020-10-29,FL,782252,0,5409,17696,0,50
2021-10-04,AK,113037,0,729,558,0,1
2022-02-26,WV,488359,387487,0,6308,0,0
2021-01-16,CO,383946,362891,2096,5363,4679,20
2020-11-30,AK,31793,0,485,205,0,1
2020-08-27,FL,600597,0,3545,13562,0,108
2020-08-19,GA,251224,241862,2512,4849,4849,55
2021-06-23,GA,1131972,901723,389,21350,18426,21
2021-01-22,GA,853173,707750,8374,13060,11670,171
2021-04-22,HI,31977,0,92,473,0,2
2021-12-15,TX,4385832,0,4946,73568,0,91
2022-02-03,OK,992932,734009,4742,12193,9085,0
2020-11-03,WV,25593,23446,358,469,0,11
2021-06-02,OK,453399,357800,115,7317,6235,1
2021-07-18,AK,69745,0,146,374,0,0
2020-12-21,MA,327374,314850,3843,11921,11664,52
2021-11-11,AK,138983,0,0,801,0,0
2022-02-10,FL,5732497,0,9808,69227,0,134
2021-10-28,KS,432730,341449,0,6345,0,0
2020-06-28,FL,143341,0,5308,3680,0,56
2021-09-09,OK,577312,445197,2627,8328,7071,24
2020-05-26,CO,25131,22727,306,1350,1075,19
2020-12-08,WV,57060,47976,932,870,0,29
2021-01-23,AR,282995,0,1613,4563,0,14
2020-07-17,GA,137102,133393,4233,3132,3132,28
2020-09-06,AK,5776,0,94,56,0,1
2020-06-17,CO,30047,27294,252,1631,1299,14
2020-05-08,GA,30363,30346,544,1362,1362,26
2020-12-18,FL,1166668,0,11393,21522,0,115
2021-09-27,KS,406453,323148,666,6024,0,15
2021-11-29,AR,527794,0,207,8655,0,2
2021-05-25,CO,545741,507972,1359,6520,5748,11
2021-09-13,FL,3464237,0,10794,54539,0,289
2020-02-05,FL,0,0,0,0,0,0
2021-02-18,HI,26906,0,60,425,0,1
2020-05-07,GA,29819,29803,821,1336,1336,9
2022-02-20,FL,5786434,0,3109,70142,0,47
2022-01-26,UT,862052,862052,7493,4091,3929,18
2021-09-16,OK,592074,455809,2124,8518,7229,20
2020-02-12,WV,0,0,0,0,0,0
2021-10-26,CO,729958,671031,2452,8108,7206,22
2020-03-01,KS,0,0,0,0,0,0
2021-08-03,OK,489338,383877,2160,7544,6431,10
2020-02-06,HI,0,0,0,0,0,0
2020-11-16,OK,177831,155566,2032,2371,2267,25
2020-03-08,HI,2,0,1,0,0,0
2020-06-19,UT,16826,16826,627,156,156,1
2020-12-26,FL,1243223,0,7059,22462,0,129
2021-05-03,TX,2889561,0,1541,50047,0,36
2021-08-03,MA,722986,675425,1101,18086,17718,2
2020-09-25,UT,68530,68530,1411,448,447,4
2020-10-09,KS,65807,61856,1855,763,0,40
2021-02-18,KS,288717,235321,0,4521,0,0
2021-03-08,TX,2689413,0,2595,47237,0,102
2020-12-05,FL,1033851,0,8179,20223,0,110
2021-05-26,WV,160777,125748,190,2788,0,6
2021-07-07,GA,1137560,905494,667,21467,18541,10
2021-01-14,FL,1513733,0,16519,25633,0,214
2020-09-10,CO,61348,56685,260,1979,1629,2
2020-08-18,AR,53487,0,410,619,0,16
2021-02-22,AK,55566,0,61,320,0,0
2021-07-15,CO,566265,525752,468,6872,6079,3
2021-08-07,OK,498015,390440,1668,7575,6459,9
2022-02-22,HI,229083,0,149,1292,0,0
2020-12-22,CO,328360,311599,2160,4369,3747,-9
2021-08-21,UT,452561,452561,906,2576,2499,4
2020-05-11,KS,7116,7116,132,158,0,1
2020-10-19,UT,95562,95562,1168,546,541,3
2021-08-27,AK,82880,0,509,427,0,0
2022-01-04,CO,962777,881620,8278,10335,9140,42
2020-10-03,UT,76225,76225,1068,476,472,2
2020-10-12,AR,93487,0,654,1586,0,18
2022-01-17,AR,684776,0,3600,9437,0,3
2021-01-01,AK,46241,0,470,285,0,4
2020-07-26,HI,1683,0,28,26,0,0
2021-03-04,MA,586310,554630,1567,16384,16053,51
2021-09-30,AK,109845,0,1237,556,0,10
2020-09-06,OK,69086,68272,581,1103,1095,13
2020-10-01,KS,59749,56621,0,678,0,0
2020-03-17,OK,485,0,91,0,0,0
2020-08-12,AR,51114,0,703,573,0,7
2020-03-21,MA,525,0,112,7,7,2
2020-07-16,KS,20933,20479,0,299,0,0
2021-01-30,HI,25708,0,144,404,0,0
2020-11-04,AR,115812,0,1651,2026,0,23
2020-10-04,KS,61111,57762,0,698,0,0
2021-11-21,KS,455789,356749,0,6634,0,0
2021-04-26,AK,64786,0,83,341,0,0
2021-01-05,WV,93162,75114,1276,1442,0,46
2020-08-23,KS,36856,35895,0,419,0,0
2020-06-23,MA,102651,0,182,7989,7789,29
2020-06-28,AR,19818,0,508,264,0,5
2021-01-27,FL,1650674,0,11305,28024,0,177
2022-02-22,AK,228237,0,0,1108,0,0
2021-01-01,UT,279722,279722,3110,1278,1252,9
2020-07-10,AR,26803,0,751,313,0,4
2020-06-24,HI,833,0,15,17,0,0
2022-02-15,CO,1295177,1180907,2083,11650,10250,16
2020-05-20,KS,8539,8539,199,178,0,5
2022-02-17,UT,917223,917223,1032,4344,4164,8
2020-04-18,GA,17068,17059,352,670,0,9
2021-11-16,TX,4272442,0,4301,71722,0,89
2022-02-24,OK,1019489,749765,1161,12990,9379,0
2021-03-01,HI,27499,0,26,436,0,0
2020-06-27,GA,75410,74091,1952,2776,2776,6
2020-02-23,GA,0,0,0,0,0,0
2021-11-15,CO,789430,724134,7470,8701,7749,81
2021-03-26,GA,1053020,847805,1659,18849,16417,98
2021-10-29,FL,3669220,0,1797,60803,0,34
2020-11-10,GA,411183,375672,4279,8730,8264,41
2021-10-25,UT,542531,542531,3636,3149,3042,21
2021-02-24,CO,433449,407154,1312,5917,5185,10
2020-08-12,MA,113198,113198,229,8791,8586,20
2021-07-21,AR,368466,0,1459,6020,0,13
2021-01-06,MA,404053,386052,6851,13042,12768,85
2020-12-26,AK,44394,0,188,271,0,1
2020-12-26,GA,628788,540758,4158,10685,9710,54
2021-07-19,KS,324187,261013,270,5198,0,1
2020-10-30,MA,157146,153229,1582,10016,9791,20
2021-11-23,OK,662220,501290,2635,11221,8544,114
2021-02-14,HI,26772,0,43,423,0,1
2021-12-23,KS,505522,390979,0,6950,0,0
2020-08-11,MA,112969,112969,296,8771,8566,14
2020-04-16,WV,739,0,21,13,0,1
2022-02-23,AR,817227,0,1059,10341,0,36
2020-05-17,FL,44774,0,651,2159,0,44
2020-06-19,TX,103305,0,3454,2532,0,45
2020-11-17,TX,1129873,0,13643,21960,0,188
2021-11-29,AK,145398,0,706,848,0,1
2021-08-26,HI,56492,0,824,570,0,0
2021-03-26,TX,2765446,0,5580,48505,0,52
2021-12-16,AK,148772,0,0,859,0,0
2020-04-04,CO,4565,4134,390,126,126,15
2022-01-03,AK,154369,0,2786,947,0,0
2021-04-28,TX,2876140,0,4269,49874,0,42
2020-11-06,HI,15584,0,113,218,0,0
2021-06-16,FL,2311012,0,1581,37519,0,27
2021-11-24,KS,461163,361543,2942,6673,0,30
2021-10-07,AK,115543,0,835,569,0,5
2020-11-20,AR,141916,0,2061,2321,0,24
2020-03-26,AR,349,0,43,3,0,1
2021-11-14,MA,873281,814054,0,19159,18758,0
2020-11-26,TX,1251345,0,14697,23528,0,171
2020-09-25,MA,129481,127317,488,9400,9188,17
2021-07-02,MA,710138,663977,89,17998,17634,1
2020-05-15,WV,1447,1447,13,64,0,2
2020-09-17,HI,11179,0,119,107,0,8
2020-12-21,CO,326200,309698,2026,4378,3769,10
2021-03-05,GA,1019509,826117,2081,17815,15526,65
2021-01-28,GA,892957,737205,7352,13827,12280,184
2020-10-20,KS,72968,67935,0,872,0,0
2021-11-23,UT,587911,587911,1153,3457,3332,15
2021-02-15,OK,427000,338117,351,6665,5681,20
2021-01-03,AK,46698,0,168,289,0,2
2021-04-01,GA,1060973,853273,1425,19119,16664,64
2021-07-05,UT,416971,416971,287,2381,2310,1
2020-11-02,WV,25235,23219,352,458,0,1
2021-05-15,AK,66726,0,43,347,0,0
2020-06-14,FL,74907,0,1755,3092,0,33
2021-08-25,AK,81671,0,574,427,0,8
2021-06-04,KS,314791,254215,102,5084,0,4
2021-11-01,AR,513352,0,137,8384,0,8
2020-12-27,UT,264874,264874,796,1214,1192,2
2021-10-26,TX,4202317,0,6014,69267,0,178
2022-01-03,TX,4745139,0,60875,74736,0,245
2021-10-06,GA,1593640,1234672,907,26820,23077,195
2020-12-26,UT,264078,264078,3489,1212,1190,8
2021-09-05,TX,3686523,0,7324,57057,0,154
2021-06-28,OK,457575,360836,156,7387,6295,1
2020-03-29,KS,319,0,58,6,0,1
2021-06-22,AK,68145,0,33,366,0,0
2021-10-30,OK,644684,490207,0,10794,8246,0
2021-04-21,TX,2853676,0,4856,49599,0,38
2020-02-06,AR,0,0,0,0,0,0
2021-03-07,AK,57190,0,102,328,0,0
2020-05-04,AK,370,0,2,10,0,0
2020-10-17,OK,114878,105837,1249,1630,1597,19
2021-07-16,OK,465398,366723,791,7429,6329,3
2020-10-10,OK,106429,98971,1315,1507,1484,13
2020-10-04,TX,765894,0,2884,17156,0,60
2020-08-20,OK,55494,0,824,903,895,9
2020-05-11,WV,1369,1369,7,57,0,3
2020-04-21,KS,2025,2025,39,107,0,7
2021-05-09,TX,2905110,0,1416,50258,0,29
2021-10-22,OK,639720,487012,763,10616,8108,65
2021-08-14,CO,591838,548376,1376,7034,6225,2
2020-03-10,FL,20,0,2,5,0,1
2020-02-06,FL,0,0,0,0,0,0
2020-11-01,UT,116510,116510,1854,614,607,10
2020-10-23,WV,21392,20191,335,422,0,4
